NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX	13		Rejected!	
REACTOME_SARS_COV_INFECTIONS	146		Rejected!	
REACTOME_SARS_COV_1_GENOME_REPLICATION_AND_TRANSCRIPTION	6		Rejected!	
REACTOME_FLT3_SIGNALING_IN_DISEASE	28		Rejected!	
REACTOME_MATURATION_OF_NUCLEOPROTEIN	10		Rejected!	
REACTOME_MATURATION_OF_PROTEIN_3A	9		Rejected!	
REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN	5		Rejected!	
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	28		Rejected!	
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	20		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION	13		Rejected!	
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	5		Rejected!	
REACTOME_SARS_COV_2_INFECTION	67		Rejected!	
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	29		Rejected!	
REACTOME_ATTACHMENT_AND_ENTRY	5		Rejected!	
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	44		Rejected!	
REACTOME_RND3_GTPASE_CYCLE	42		Rejected!	
REACTOME_RND2_GTPASE_CYCLE	43		Rejected!	
REACTOME_RND1_GTPASE_CYCLE	42		Rejected!	
REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS	10		Rejected!	
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	19		Rejected!	
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	16		Rejected!	
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	25		Rejected!	
REACTOME_RHOBTB3_ATPASE_CYCLE	10		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_FLT3	15		Rejected!	
REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES	6		Rejected!	
REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	7		Rejected!	
REACTOME_RHOBTB_GTPASE_CYCLE	35		Rejected!	
REACTOME_CYTOPROTECTION_BY_HMOX1	124		Rejected!	
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	65		Rejected!	
REACTOME_HEME_SIGNALING	48		Rejected!	
REACTOME_REGULATION_OF_BACH1_ACTIVITY	11		Rejected!	
REACTOME_SENSORY_PERCEPTION	575		Rejected!	
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	157		Rejected!	
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	160		Rejected!	
REACTOME_MIRO_GTPASE_CYCLE	8		Rejected!	
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	717	22		
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	13		Rejected!	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	26		Rejected!	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	15		Rejected!	
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	10		Rejected!	
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	23		Rejected!	
REACTOME_AMYLOID_FIBER_FORMATION	110		Rejected!	
REACTOME_SERINE_BIOSYNTHESIS	9		Rejected!	
REACTOME_GABA_RECEPTOR_ACTIVATION	60		Rejected!	
REACTOME_GABA_B_RECEPTOR_ACTIVATION	43		Rejected!	
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	24		Rejected!	
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	308		Rejected!	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	377	20		
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	25		Rejected!	
REACTOME_KINESINS	61		Rejected!	
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	170		Rejected!	
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	86		Rejected!	
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	166		Rejected!	
REACTOME_ION_CHANNEL_TRANSPORT	183		Rejected!	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	200		Rejected!	
HALLMARK_HYPOXIA	200		Rejected!	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	74		Rejected!	
HALLMARK_MITOTIC_SPINDLE	199		Rejected!	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	42		Rejected!	
HALLMARK_TGF_BETA_SIGNALING	54		Rejected!	
HALLMARK_IL6_JAK_STAT3_SIGNALING	87		Rejected!	
HALLMARK_DNA_REPAIR	150		Rejected!	
HALLMARK_G2M_CHECKPOINT	200		Rejected!	
HALLMARK_APOPTOSIS	161		Rejected!	
HALLMARK_NOTCH_SIGNALING	32		Rejected!	
HALLMARK_ADIPOGENESIS	200		Rejected!	
HALLMARK_ESTROGEN_RESPONSE_EARLY	200		Rejected!	
HALLMARK_ESTROGEN_RESPONSE_LATE	200		Rejected!	
HALLMARK_ANDROGEN_RESPONSE	100		Rejected!	
HALLMARK_MYOGENESIS	200		Rejected!	
HALLMARK_PROTEIN_SECRETION	96		Rejected!	
HALLMARK_INTERFERON_ALPHA_RESPONSE	97		Rejected!	
HALLMARK_INTERFERON_GAMMA_RESPONSE	200		Rejected!	
HALLMARK_APICAL_JUNCTION	200		Rejected!	
HALLMARK_APICAL_SURFACE	44		Rejected!	
HALLMARK_HEDGEHOG_SIGNALING	36		Rejected!	
HALLMARK_COMPLEMENT	200		Rejected!	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	113		Rejected!	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	105		Rejected!	
HALLMARK_MTORC1_SIGNALING	200		Rejected!	
HALLMARK_E2F_TARGETS	200		Rejected!	
HALLMARK_MYC_TARGETS_V1	200		Rejected!	
HALLMARK_MYC_TARGETS_V2	58		Rejected!	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	200		Rejected!	
HALLMARK_INFLAMMATORY_RESPONSE	200		Rejected!	
HALLMARK_XENOBIOTIC_METABOLISM	200		Rejected!	
HALLMARK_FATTY_ACID_METABOLISM	158		Rejected!	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	200		Rejected!	
HALLMARK_GLYCOLYSIS	200		Rejected!	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	49		Rejected!	
HALLMARK_P53_PATHWAY	200		Rejected!	
HALLMARK_UV_RESPONSE_UP	158		Rejected!	
HALLMARK_UV_RESPONSE_DN	144		Rejected!	
HALLMARK_ANGIOGENESIS	36		Rejected!	
HALLMARK_HEME_METABOLISM	200		Rejected!	
HALLMARK_COAGULATION	138		Rejected!	
HALLMARK_IL2_STAT5_SIGNALING	199		Rejected!	
HALLMARK_BILE_ACID_METABOLISM	112		Rejected!	
HALLMARK_PEROXISOME	104		Rejected!	
HALLMARK_ALLOGRAFT_REJECTION	200		Rejected!	
HALLMARK_SPERMATOGENESIS	135		Rejected!	
HALLMARK_KRAS_SIGNALING_UP	200		Rejected!	
HALLMARK_KRAS_SIGNALING_DN	200		Rejected!	
HALLMARK_PANCREAS_BETA_CELLS	40		Rejected!	
PID_HDAC_CLASSII_PATHWAY	34		Rejected!	
PID_DNA_PK_PATHWAY	16		Rejected!	
PID_INTEGRIN_CS_PATHWAY	26		Rejected!	
PID_ARF6_TRAFFICKING_PATHWAY	49		Rejected!	
PID_ILK_PATHWAY	45		Rejected!	
PID_CIRCADIAN_PATHWAY	16		Rejected!	
PID_HDAC_CLASSI_PATHWAY	66		Rejected!	
PID_CONE_PATHWAY	23		Rejected!	
PID_ERB_GENOMIC_PATHWAY	15		Rejected!	
PID_VEGF_VEGFR_PATHWAY	10		Rejected!	
PID_MYC_PATHWAY	25		Rejected!	
PID_RANBP2_PATHWAY	11		Rejected!	
PID_AR_TF_PATHWAY	53		Rejected!	
PID_RXR_VDR_PATHWAY	26		Rejected!	
PID_INTEGRIN2_PATHWAY	29		Rejected!	
PID_CMYB_PATHWAY	84		Rejected!	
PID_ERA_GENOMIC_PATHWAY	64		Rejected!	
PID_RHODOPSIN_PATHWAY	23		Rejected!	
PID_RETINOIC_ACID_PATHWAY	30		Rejected!	
PID_INTEGRIN5_PATHWAY	17		Rejected!	
PID_HNF3A_PATHWAY	44		Rejected!	
PID_FANCONI_PATHWAY	47		Rejected!	
PID_SMAD2_3NUCLEAR_PATHWAY	82		Rejected!	
PID_FCER1_PATHWAY	60		Rejected!	
PID_ENDOTHELIN_PATHWAY	63		Rejected!	
PID_BCR_5PATHWAY	63		Rejected!	
PID_PRL_SIGNALING_EVENTS_PATHWAY	23		Rejected!	
PID_RHOA_PATHWAY	45		Rejected!	
PID_ERBB4_PATHWAY	38		Rejected!	
PID_AURORA_B_PATHWAY	39		Rejected!	
PID_LYSOPHOSPHOLIPID_PATHWAY	65		Rejected!	
PID_INSULIN_PATHWAY	44		Rejected!	
PID_NOTCH_PATHWAY	59		Rejected!	
PID_INTEGRIN1_PATHWAY	66		Rejected!	
PID_P73PATHWAY	79		Rejected!	
PID_P38_MKK3_6PATHWAY	26		Rejected!	
PID_GMCSF_PATHWAY	36		Rejected!	
PID_WNT_NONCANONICAL_PATHWAY	32		Rejected!	
PID_NFKAPPAB_ATYPICAL_PATHWAY	17		Rejected!	
PID_IL4_2PATHWAY	64		Rejected!	
PID_BETA_CATENIN_DEG_PATHWAY	18		Rejected!	
PID_HDAC_CLASSIII_PATHWAY	26		Rejected!	
PID_GLYPICAN_1PATHWAY	27		Rejected!	
PID_TCR_PATHWAY	64		Rejected!	
PID_IL27_PATHWAY	26		Rejected!	
PID_NFKAPPAB_CANONICAL_PATHWAY	23		Rejected!	
PID_E2F_PATHWAY	73		Rejected!	
PID_ER_NONGENOMIC_PATHWAY	40		Rejected!	
PID_HIF2PATHWAY	34		Rejected!	
PID_CD40_PATHWAY	31		Rejected!	
PID_ATR_PATHWAY	39		Rejected!	
PID_MET_PATHWAY	79		Rejected!	
PID_PTP1B_PATHWAY	52		Rejected!	
PID_INTEGRIN3_PATHWAY	43		Rejected!	
PID_IL12_2PATHWAY	62		Rejected!	
PID_S1P_S1P3_PATHWAY	29		Rejected!	
PID_LPA4_PATHWAY	15		Rejected!	
PID_AR_PATHWAY	61		Rejected!	
PID_NFAT_TFPATHWAY	45		Rejected!	
PID_EPHB_FWD_PATHWAY	40		Rejected!	
PID_AVB3_OPN_PATHWAY	31		Rejected!	
PID_S1P_S1P4_PATHWAY	14		Rejected!	
PID_FRA_PATHWAY	37		Rejected!	
PID_MYC_ACTIV_PATHWAY	79		Rejected!	
PID_RHOA_REG_PATHWAY	46		Rejected!	
PID_REELIN_PATHWAY	28		Rejected!	
PID_PS1_PATHWAY	46		Rejected!	
PID_NECTIN_PATHWAY	30		Rejected!	
PID_P38_ALPHA_BETA_PATHWAY	30		Rejected!	
PID_WNT_SIGNALING_PATHWAY	28		Rejected!	
PID_TRAIL_PATHWAY	28		Rejected!	
PID_CDC42_PATHWAY	70		Rejected!	
PID_RET_PATHWAY	39		Rejected!	
PID_CDC42_REG_PATHWAY	30		Rejected!	
PID_ATM_PATHWAY	34		Rejected!	
PID_ARF6_PATHWAY	35		Rejected!	
PID_LKB1_PATHWAY	47		Rejected!	
PID_CD8_TCR_PATHWAY	53		Rejected!	
PID_WNT_CANONICAL_PATHWAY	20		Rejected!	
PID_TCPTP_PATHWAY	42		Rejected!	
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	49		Rejected!	
PID_FAS_PATHWAY	38		Rejected!	
PID_TXA2PATHWAY	56		Rejected!	
PID_SHP2_PATHWAY	57		Rejected!	
PID_S1P_S1P1_PATHWAY	21		Rejected!	
PID_TELOMERASE_PATHWAY	67		Rejected!	
PID_HNF3B_PATHWAY	45		Rejected!	
PID_NETRIN_PATHWAY	32		Rejected!	
PID_IL1_PATHWAY	34		Rejected!	
PID_NFAT_3PATHWAY	53		Rejected!	
PID_REG_GR_PATHWAY	82		Rejected!	
PID_INTEGRIN_A9B1_PATHWAY	25		Rejected!	
PID_ARF6_DOWNSTREAM_PATHWAY	15		Rejected!	
PID_MTOR_4PATHWAY	69		Rejected!	
PID_IL2_1PATHWAY	55		Rejected!	
PID_CXCR4_PATHWAY	100		Rejected!	
PID_IGF1_PATHWAY	29		Rejected!	
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	35		Rejected!	
PID_TNF_PATHWAY	46		Rejected!	
PID_PLK1_PATHWAY	46		Rejected!	
PID_TCR_RAS_PATHWAY	14		Rejected!	
PID_IL5_PATHWAY	14		Rejected!	
PID_FOXO_PATHWAY	49		Rejected!	
PID_THROMBIN_PAR4_PATHWAY	15		Rejected!	
PID_PI3KCI_PATHWAY	48		Rejected!	
PID_AJDISS_2PATHWAY	48		Rejected!	
PID_IL2_PI3K_PATHWAY	34		Rejected!	
PID_CERAMIDE_PATHWAY	44		Rejected!	
PID_P53_DOWNSTREAM_PATHWAY	137		Rejected!	
PID_P75_NTR_PATHWAY	68		Rejected!	
PID_S1P_META_PATHWAY	21		Rejected!	
PID_ECADHERIN_NASCENT_AJ_PATHWAY	39		Rejected!	
PID_INTEGRIN4_PATHWAY	11		Rejected!	
PID_AMB2_NEUTROPHILS_PATHWAY	41		Rejected!	
PID_AVB3_INTEGRIN_PATHWAY	74		Rejected!	
PID_IFNG_PATHWAY	40		Rejected!	
PID_LIS1_PATHWAY	28		Rejected!	
PID_ERBB1_DOWNSTREAM_PATHWAY	105		Rejected!	
PID_SYNDECAN_4_PATHWAY	32		Rejected!	
PID_ATF2_PATHWAY	59		Rejected!	
PID_AP1_PATHWAY	70		Rejected!	
PID_UPA_UPAR_PATHWAY	42		Rejected!	
PID_ERBB2_ERBB3_PATHWAY	44		Rejected!	
PID_FOXM1_PATHWAY	40		Rejected!	
PID_EPHA_FWDPATHWAY	34		Rejected!	
PID_HIF1A_PATHWAY	19		Rejected!	
PID_BMP_PATHWAY	42		Rejected!	
PID_IL3_PATHWAY	26		Rejected!	
PID_IL6_7_PATHWAY	47		Rejected!	
PID_ECADHERIN_KERATINOCYTE_PATHWAY	21		Rejected!	
PID_ALK1_PATHWAY	26		Rejected!	
PID_PDGFRB_PATHWAY	129		Rejected!	
PID_TRKR_PATHWAY	61		Rejected!	
PID_TCR_JNK_PATHWAY	14		Rejected!	
PID_NEPHRIN_NEPH1_PATHWAY	31		Rejected!	
PID_IL23_PATHWAY	37		Rejected!	
PID_HIV_NEF_PATHWAY	35		Rejected!	
PID_SYNDECAN_1_PATHWAY	46		Rejected!	
PID_P38_MK2_PATHWAY	21		Rejected!	
PID_ERBB_NETWORK_PATHWAY	15		Rejected!	
PID_ALK2_PATHWAY	11		Rejected!	
PID_PDGFRA_PATHWAY	22		Rejected!	
PID_P38_GAMMA_DELTA_PATHWAY	11		Rejected!	
PID_IL8_CXCR2_PATHWAY	34		Rejected!	
PID_HEDGEHOG_2PATHWAY	22		Rejected!	
PID_AR_NONGENOMIC_PATHWAY	31		Rejected!	
PID_ERBB1_INTERNALIZATION_PATHWAY	41		Rejected!	
PID_HEDGEHOG_GLI_PATHWAY	48		Rejected!	
PID_CASPASE_PATHWAY	51		Rejected!	
PID_CXCR3_PATHWAY	43		Rejected!	
PID_BETA_CATENIN_NUC_PATHWAY	80		Rejected!	
PID_VEGFR1_PATHWAY	26		Rejected!	
PID_SMAD2_3PATHWAY	16		Rejected!	
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	38		Rejected!	
PID_KIT_PATHWAY	52		Rejected!	
PID_ECADHERIN_STABILIZATION_PATHWAY	41		Rejected!	
PID_EPO_PATHWAY	33		Rejected!	
PID_IL2_STAT5_PATHWAY	30		Rejected!	
PID_TCR_CALCIUM_PATHWAY	28		Rejected!	
PID_DELTA_NP63_PATHWAY	47		Rejected!	
PID_VEGFR1_2_PATHWAY	69		Rejected!	
PID_THROMBIN_PAR1_PATHWAY	43		Rejected!	
PID_A6B1_A6B4_INTEGRIN_PATHWAY	46		Rejected!	
PID_SYNDECAN_2_PATHWAY	33		Rejected!	
PID_RAC1_REG_PATHWAY	38		Rejected!	
PID_AURORA_A_PATHWAY	31		Rejected!	
PID_ARF_3PATHWAY	19		Rejected!	
PID_INSULIN_GLUCOSE_PATHWAY	26		Rejected!	
PID_PI3KCI_AKT_PATHWAY	35		Rejected!	
PID_SYNDECAN_3_PATHWAY	17		Rejected!	
PID_IL8_CXCR1_PATHWAY	28		Rejected!	
PID_MYC_REPRESS_PATHWAY	63		Rejected!	
PID_HIF1_TFPATHWAY	66		Rejected!	
PID_TAP63_PATHWAY	54		Rejected!	
PID_EPHRINB_REV_PATHWAY	30		Rejected!	
PID_BARD1_PATHWAY	29		Rejected!	
PID_P53_REGULATION_PATHWAY	59		Rejected!	
PID_TOLL_ENDOGENOUS_PATHWAY	24		Rejected!	
PID_NCADHERIN_PATHWAY	33		Rejected!	
PID_ANTHRAX_PATHWAY	18		Rejected!	
PID_S1P_S1P2_PATHWAY	24		Rejected!	
PID_RAS_PATHWAY	30		Rejected!	
PID_MAPK_TRK_PATHWAY	34		Rejected!	
PID_PI3K_PLC_TRK_PATHWAY	36		Rejected!	
PID_CD8_TCR_DOWNSTREAM_PATHWAY	65		Rejected!	
PID_EPHA2_FWD_PATHWAY	19		Rejected!	
PID_LYMPH_ANGIOGENESIS_PATHWAY	25		Rejected!	
PID_ALPHA_SYNUCLEIN_PATHWAY	32		Rejected!	
PID_FGF_PATHWAY	55		Rejected!	
PID_INTEGRIN_A4B1_PATHWAY	33		Rejected!	
PID_RAC1_PATHWAY	54		Rejected!	
PID_RB_1PATHWAY	65		Rejected!	
PID_FAK_PATHWAY	59		Rejected!	
PID_TGFBR_PATHWAY	54		Rejected!	
PID_HES_HEY_PATHWAY	48		Rejected!	
PID_IL12_STAT4_PATHWAY	32		Rejected!	
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	98		Rejected!	
WP_TRANSSULFURATION_PATHWAY	10		Rejected!	
WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH	24		Rejected!	
WP_BENZENE_METABOLISM	6		Rejected!	
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	18		Rejected!	
WP_CODEINE_AND_MORPHINE_METABOLISM	15		Rejected!	
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152		Rejected!	
WP_MIR517_RELATIONSHIP_WITH_ARCN1_AND_USP1	5		Rejected!	
WP_ALANINE_AND_ASPARTATE_METABOLISM	12		Rejected!	
WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA	7		Rejected!	
WP_WHITE_FAT_CELL_DIFFERENTIATION	33		Rejected!	
WP_EGFEGFR_SIGNALING_PATHWAY	163		Rejected!	
WP_DNA_REPLICATION	42		Rejected!	
WP_PYRIMIDINE_METABOLISM	86		Rejected!	
WP_VITAMIN_B12_METABOLISM	53		Rejected!	
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY	132		Rejected!	
WP_DNA_DAMAGE_RESPONSE	69		Rejected!	
WP_OXIDATIVE_DAMAGE	41		Rejected!	
WP_SPINAL_CORD_INJURY	119		Rejected!	
WP_PHASE_I_BIOTRANSFORMATIONS_NON_P450	8		Rejected!	
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21		Rejected!	
WP_BENZOAPYRENE_METABOLISM	9		Rejected!	
WP_PI3KAKTMTOR_VITD3_SIGNALLING	22		Rejected!	
WP_IL1_SIGNALING_PATHWAY	57		Rejected!	
WP_GASTRIC_CANCER_NETWORK_1	29		Rejected!	
WP_CYTOSINE_METHYLATION	9		Rejected!	
WP_COPPER_HOMEOSTASIS	54		Rejected!	
WP_KIT_RECEPTOR_SIGNALING_PATHWAY	60		Rejected!	
WP_TGFBETA_RECEPTOR_SIGNALING	58		Rejected!	
WP_VITAMIN_D_METABOLISM	10		Rejected!	
WP_THYROXINE_THYROID_HORMONE_PRODUCTION	6		Rejected!	
WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS	63		Rejected!	
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	45		Rejected!	
WP_FTO_OBESITY_VARIANT_MECHANISM	8		Rejected!	
WP_GALANIN_RECEPTOR_PATHWAY	21		Rejected!	
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	38		Rejected!	
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING	19		Rejected!	
WP_ID_SIGNALING_PATHWAY	16		Rejected!	
WP_INTEGRATED_BREAST_CANCER_PATHWAY	154		Rejected!	
WP_METASTATIC_BRAIN_TUMOR	28		Rejected!	
WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS	24		Rejected!	
WP_TYPE_II_INTERFERON_SIGNALING_IFNG	37		Rejected!	
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	32		Rejected!	
WP_MITOCHONDRIAL_LCFATTY_ACID_BETAOXIDATION	17		Rejected!	
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	62		Rejected!	
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	22		Rejected!	
WP_TP53_NETWORK	20		Rejected!	
WP_GABA_RECEPTOR_SIGNALING	33		Rejected!	
WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	18		Rejected!	
WP_VALPROIC_ACID_PATHWAY	13		Rejected!	
WP_GLIAL_CELL_DIFFERENTIATION	8		Rejected!	
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162		Rejected!	
WP_HISTONE_MODIFICATIONS	70		Rejected!	
WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	87		Rejected!	
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	50		Rejected!	
WP_ZINC_HOMEOSTASIS	37		Rejected!	
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	13		Rejected!	
WP_ALZHEIMERS_DISEASE	150		Rejected!	
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	47		Rejected!	
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	21		Rejected!	
WP_EICOSANOID_SYNTHESIS	26		Rejected!	
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR	34		Rejected!	
WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR	26		Rejected!	
WP_SELENIUM_MICRONUTRIENT_NETWORK	91		Rejected!	
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	42		Rejected!	
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	106		Rejected!	
WP_GLUTATHIONE_METABOLISM	22		Rejected!	
WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	18		Rejected!	
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	36		Rejected!	
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	16		Rejected!	
WP_IL5_SIGNALING_PATHWAY	40		Rejected!	
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION	13		Rejected!	
WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS	8		Rejected!	
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING	73		Rejected!	
WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES	9		Rejected!	
WP_GPCRS_CLASS_A_RHODOPSINLIKE	258		Rejected!	
WP_ALLOGRAFT_REJECTION	89		Rejected!	
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY	25		Rejected!	
WP_CHEMOKINE_SIGNALING_PATHWAY	165		Rejected!	
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	72		Rejected!	
WP_FOCAL_ADHESION	202		Rejected!	
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	74		Rejected!	
WP_GLUCURONIDATION	26		Rejected!	
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	19		Rejected!	
WP_MRNA_PROCESSING	133		Rejected!	
WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA	26		Rejected!	
WP_RALA_DOWNSTREAM_REGULATED_GENES	12		Rejected!	
WP_INTERLEUKIN1_INDUCED_ACTIVATION_OF_NFKAPPAB	11		Rejected!	
WP_EBV_LMP1_SIGNALING	24		Rejected!	
WP_FARNESOID_X_RECEPTOR_PATHWAY	19		Rejected!	
WP_MIR124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION	7		Rejected!	
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	50		Rejected!	
WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS	22		Rejected!	
WP_PENTOSE_PHOSPHATE_METABOLISM	7		Rejected!	
WP_MIRNA_BIOGENESIS	8		Rejected!	
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	106		Rejected!	
WP_MELATONIN_METABOLISM_AND_EFFECTS	42		Rejected!	
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	8		Rejected!	
WP_AGERAGE_PATHWAY	66		Rejected!	
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS	19		Rejected!	
WP_NUCLEOTIDE_GPCRS	11		Rejected!	
WP_TRANSLATION_FACTORS	53		Rejected!	
WP_ESTROGEN_METABOLISM	19		Rejected!	
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER	34		Rejected!	
WP_G_PROTEIN_SIGNALING_PATHWAYS	96		Rejected!	
WP_DIFFERENTIATION_PATHWAY	48		Rejected!	
WP_NUCLEAR_RECEPTORS_METAPATHWAY	321		Rejected!	
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	62		Rejected!	
WP_OVERVIEW_OF_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS	36		Rejected!	
WP_TFS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	12		Rejected!	
WP_TGFBETA_SIGNALING_PATHWAY	133		Rejected!	
WP_ATM_SIGNALING_PATHWAY	40		Rejected!	
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	104		Rejected!	
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	55		Rejected!	
